StrongNumberX1	StrongNumberX2	Distance
G4872	G4940	0.802037037037037
G4872	G4334	0.762912538504961
G4872	G1204	0.8226495726495729
G4872	G1909	0.810623649821512
G4872	G450a	0.827387914230019
G4872	G3663	0.821062271062271
G4872	G4897	0.577190170940171
G4872	G4916	0.793672839506173
G4872	G4848	0.821315192743764
H2517	H2518a	0.8118357487922711
H6458	H6247	0.7980666297526759
H6458	H6605a	0.686327498479066
H6458	H6603	0.683394383394383
H7694	H4438	0.826691723975353
H7694	H4436	0.217069923312449
H7694	H1404	0.561624613831745
H7694	A7695	0.509027777777778
H2497	H2855	0.705555555555555
G583	H5610	0.802923976608187
G583	H5344	0.814679371949602
G583	G1449	0.580853174603175
G1822	G5048	0.690130169632597
G1822	G2676	0.828373015873016
G1822	G2677	0.741666666666667
G1822	G4265	0.660185185185185
G1822	G532	0.745535714285714
G1822	H2502a	0.7979848372516229
G1822	G3904	0.817228132387707
G1822	G5046	0.803401360544218
G1822	G2090	0.55138220439691
G1822	G2091	0.578869047619048
G1822	G5055	0.765331771379261
G1822	G5050	0.7873015873015869
G1822	A3635	0.652533396399495
G1822	H3739a	0.71540404040404
G1822	G2675	0.714257844632895
H7828	G2281	0.718365905007782
H7828	G1037	0.813789989680083
G4811	H1646	0.815277777777778
G4811	G2724	0.816468253968254
G4811	H4835	0.813888888888889
H4379	H875	0.8255005005005011
H4379	H4113	0.674551066217733
H4379	H953	0.759844410586538
H4379	H7825	0.72790404040404
H4379	H1475	0.545138888888889
H4379	H7845	0.687903245665879
H6754	H6090	0.533968565029595
H6754	H6754a	0.785521885521886
H6754	H5262a	0.5461816180214371
H6754	H457	0.496546958860392
H6754	H6091	0.299423190328763
H6754	H8544	0.465506982935018
G1761	G1106	0.739736422250084
G1761	H4209	0.77556946502308
G1761	G1963	0.684027777777778
G1761	G1260	0.784583675424193
G1761	G1760a	0.795277777777778
G1761	A2031	0.546275252525253
G1761	G1760	0.767063492063492
G1761	H4180a	0.732789855072464
H4385	G1121	0.658061482168625
H4385	H4097	0.797869674185464
H502	H2094a	0.792478993228119
H502	H3384b	0.486688102322378
H502	G1319	0.476505447769924
H502	H3948	0.609194585713679
H502	G3809	0.671590909090909
H556	H353	0.640892094017094
H556	H5808	0.766249254621348
H556	H8623	0.7711247086247091
H556	H2428	0.731545566297801
H556	G1840	0.797514619883041
H556	H3955	0.6374677002583981
H556	G1753	0.660202834799609
H556	H6109	0.390845168476747
H556	H555	0.437692012288787
H556	H4581	0.668706642322333
H556	G1415	0.733687021335935
H556	G1414	0.82020202020202
H556	H3581	0.463266018023092
H556	H533	0.694095881595882
H556	H360	0.508547008547009
H556	H3027	0.759002768181624
H556	H202	0.566143286143286
H556	H7307	0.790703000017127
H556	H2389	0.701266900126417
H7379	G2723	0.811310953436069
H7379	H4090	0.760975150192418
H7379	G269	0.827297894784092
H7379	G2214	0.758552651535694
H7379	H6230	0.791034015990688
H7379	H5319	0.771033899821739
H7379	G2724	0.728063534480919
H7379	G3163	0.608372680003351
H7379	G2213	0.761230631083572
H7379	G1256	0.772464152353925
H7379	G5379	0.718009297695296
H7379	G4714	0.783638227810274
G4710	H7068	0.75501123495189
G4710	H2363	0.75387961060082
G4710	G4704	0.531114460854879
G4710	G1619	0.81547619047619
G4710	G2207	0.749095788186075
G1106	H4209	0.825229286525953
G1106	G1013	0.768605348280145
G1106	G3661	0.65064661215977
G1106	G2308	0.782354849642084
G1106	G3540	0.66933494908847
G1106	G4255	0.7978943394575611
G1106	G4856	0.752743165243165
G1106	H3820	0.722857308622708
A409	H2308	0.7578866721513779
A409	G3361	0.507450085085271
A409	G263	0.7354166666666671
A409	H5048	0.821400033234727
G75	G269	0.820183187408797
G75	G4866	0.61614241701451
G75	G4704	0.655681596430955
G75	G2001	0.817104790634202
G75	G3163	0.726824960753532
H2237	H2141	0.825757575757576
H2237	H332	0.827377031181379
H3380	G912	0.812367021276596
H3380	H3378	0.649038698166605
H52	H44	0.809974067424696
H52	H22	0.785714285714286
H52	H40	0.825834677616464
H52	H30	0.777777777777778
H52	H43	0.811619462599855
H52	H23	0.785578453060116
H52	G10	0.82487922705314
H52	H27	0.777777777777778
H52	H29a	0.7666666666666671
H52	H32a	0.7926328502415459
H3243a	G5162	0.520955433455433
H3243a	H539a	0.67152146535493
H3243a	G2337	0.648772609819122
H3243a	H5763	0.789381914381914
G5230	H2209	0.810717917530048
G5230	H3208	0.817915499533147
G5230	H6812	0.766029411764706
G5230	H5271a	0.76101684263449
G5230	G3503	0.774954505213457
H6775	G4345	0.787402904424181
H6775	H3161	0.717369378306878
H2664	H8446	0.770627979785968
H2664	G327	0.826896868177887
H2664	G1567	0.804828202644998
H2664	H5641	0.8121641974332
H2664	G1830	0.809684078627575
G1892	G4531	0.814591377091377
G1892	H1804	0.823928571428571
G1892	H509	0.790827228327228
G1892	G4579	0.817834942834943
H4470	G4192	0.716071428571429
H4470	H6234	0.776190476190476
H4470	H7879	0.801333123617784
H4470	H3511	0.495555555555556
H4470	H6040	0.826822408662031
H4470	H6207	0.779166666666667
H4470	G4818	0.751830808080808
H4470	H2784	0.763405797101449
A5407	A104	0.41393537018537
A5407	G2013	0.797460492016944
A5407	G5538	0.788633990278727
G5260	G2977	0.828581871345029
G2181	H646	0.818672332471781
G2181	G435	0.7704763405780241
G2181	G5106	0.819444444444444
G2181	H6085a	0.82031317031317
G2181	H672	0.824143692564745
G2181	H6081	0.79645390070922
G2181	G1355	0.745934959349593
G2181	G1211	0.823028673835125
G2181	H658	0.823472823472823
G2181	H654	0.802112378538234
G2181	H672b	0.822562358276644
H881	H885	0.626461038961039
H881	H886	0.445961783553024
H881	H1108	0.821538800705467
H881	H1175	0.809218559218559
H7110a	G2814	0.786666666666667
H7110a	H7105a	0.76423539910382
H7110a	G1890	0.732565284178187
H7110a	H3242	0.821932234432234
G1486a	G1480	0.63602207977208
H7020	A7118	0.78807123655914
H7020	G3064	0.689484126984127
H7020	H2435	0.808546228710462
H7020	H7117	0.774075220315509
H7020	H7093	0.685622751351263
H7468	G2083	0.667227754069859
H7468	A1668	0.765602836879433
H7468	G5384	0.628609341825902
H7468	H251	0.826655017674092
H7468	G243	0.743838226483243
H7468	H7463	0.768589743589744
H7468	G2087	0.733125428518777
H7468	H441a	0.656699346405229
H7468	H5997	0.42923527797381
G2139	G2123	0.795534458509142
H2314	G2943	0.623412698412698
H2314	G1529	0.565064102564103
H2314	H4141	0.681547619047619
H2314	H6696	0.702625562907821
H2314	H4524	0.504522762184052
H2314	H661	0.588339202892288
H2314	G2944a	0.692757936507936
H2314	H5362a	0.631054127797086
H2314	H5437	0.733335628280797
H8356	H4146	0.706594713908955
H8356	H7916	0.805877640149652
H8356	H2106	0.691257122507122
H8356	H1356a	0.710185185185185
H8356	H803a	0.792087542087542
H8356	G2310a	0.791666666666667
H8356	H3248	0.774621212121212
H8356	H5982	0.710074765512682
H8356	H4690	0.705969955969956
H8425	H1663	0.811018891124525
H8425	H3761	0.813616071428571
G2240	G305	0.825984491830518
G2240	H6923	0.656591340228369
G2240	G1519	0.822372805485504
G2240	H3318	0.706194046442953
G2240	G1205	0.643309438470729
G2240	H4672	0.725957831782841
G2240	G2071	0.8121476984316121
G2240	H2363	0.8141307043650789
G2240	H7136	0.728852756625836
G2240	G1764	0.515079365079365
G2240	H1584	0.814458689458689
G2240	G1594	0.786683630195081
G2240	G2658	0.459198329869582
G2240	G3952	0.436074092239865
G2240	G4334	0.688837974357194
G2240	G1204	0.52239837398374
G2240	G3719	0.797065085158151
G2240	H2008	0.81067459062478
G2240	G528	0.824062816616008
G2240	G4351	0.800886524822695
G2240	G2186	0.560933248986346
H5007a	G1796	0.645092592592593
H5007a	G989	0.657260237531322
H5007a	G2671	0.8042091836734691
H5007a	H2612	0.7129398148148151
G4955a	G3893	0.81031746031746
G4955a	G4714	0.7687769164513349
A1761	H4482	0.790097481021394
A1761	G3451	0.66729797979798
H4599	H875	0.798155327596909
H4599	H4726	0.251495138769507
H4599	H391	0.791401496815589
H4599	H5033	0.39448113720374
H4599	H8415	0.789166254535742
G5148	G1763	0.794952574525745
G5148	H7992	0.801764885398997
G5148	H8027	0.602789710678911
H3550	H3649	0.82731040550121
H3550	G2409	0.557441005209929
H3550	H3548	0.590297172441122
H7613	A1923	0.439567701069516
H7613	G2144	0.746430135743548
H7613	G1817	0.791371866903782
H7613	G507	0.8062952632609121
H7613	G4411	0.810802280197661
H7613	G3172	0.5938086079930051
H7613	H7012	0.698148520639341
H7613	G5092	0.786158463706403
H7613	G450a	0.699004029491834
H7613	G4911	0.7033200595700601
H7613	G1326	0.829376375350952
H4936	H3370	0.824346405228758
H4936	H8348	0.819444444444444
G4030	H4581	0.687942300142962
G4548	H1356a	0.7925084175084181
G4548	H7713	0.589096424010217
G1362	G1557	0.792565359477124
G1362	H4932	0.697706045648153
H6915	A5308	0.68084246218049
H6915	H3766	0.513579946010011
H6915	H7812	0.775038471916897
H6915	G2955	0.813038548752834
H6915	H7817	0.554504176379176
H6915	H1457	0.622779783982614
H6915	H8497	0.604660068339814
H4240	H4243	0.794557823129252
H4240	H4105	0.804260651629073
H477	H452	0.777777777777778
H477	H474	0.786850179972857
H477	H461	0.798716405936623
H477	H453	0.785714285714286
H477	G1665	0.798345791805094
H477	H472	0.714623917748918
H477	H501	0.823419505023279
H477	H8031	0.772325692454632
H477	H1190	0.825674882629108
H477	H454	0.787103174603175
H477	H465	0.786345598845599
H477	G2437	0.820908021003078
G5099	H6064	0.760432604735883
G5099	G2851	0.657793209876543
G5099	G2849	0.536706349206349
G5099	G5097	0.803921568627451
G5099	H8433	0.727764053579271
G5099	G2009	0.7962962962962959
H7689	H4766	0.752156659765355
H7689	G3187	0.721675763236562
H7689	G4080	0.667938842203548
H7689	A7314	0.783482142857143
H7689	H5920	0.758917748917749
H7689	H1419	0.617046070972695
H7689	G5082	0.805737967229903
H7689	G3172	0.770421245421245
H7689	H7682	0.7160727268756359
H7689	G3170	0.774746409920829
H7689	H7230	0.80759473771963
H7689	H5945a	0.761045677136103
G3095	G3096	0.59477466977467
G3095	H5172	0.781340467328371
G3095	G5333	0.760683760683761
G113	G2556	0.813618065429879
G113	H6586	0.812169153510384
G113	H7562	0.800433816548456
G113	G458	0.641727286123838
G1856	H5077	0.7654119014276271
G1856	H1760a	0.8113266463809941
G1856	H3318	0.779389679130896
G1856	H6805	0.813976423902894
G1456	G1858	0.757004830917874
G1456	H2598	0.743660853410044
G1456	G3511	0.8017045454545449
G1456	A2597	0.71264650726676
H1629	G683	0.756030701754386
H1629	G580	0.820767195767196
H1629	H6789	0.828743647493647
H1629	H1504	0.6329747896012961
H1629	H1494	0.748933273803271
H1629	H3772	0.730125600042104
H1629	H2186	0.72142944464373
H1629	G526	0.644186429512516
H1629	G593	0.734544573643411
H4209	G1013	0.810243057710417
H4209	H6122	0.702808542808543
H4209	H2665	0.653648896820899
H4209	H2808	0.695348240039985
H4209	H4156	0.535698383949212
H4209	G2556	0.816589937410371
H4209	G3834	0.779699496908958
H4209	H5231	0.696207441867145
H4209	H6250	0.7023667497153721
H4209	G3540	0.737133235380686
H7031	H6685	0.785030864197531
H7031	H1281	0.826302184246558
H7031	H2363	0.82696972292296
H7031	H6684	0.792730496453901
H7031	H3288	0.807639958911145
H7031	H5483b	0.768055555555556
H7031	H4118	0.675527664147304
H7031	G5031	0.495841399654959
G2778	A1983	0.61217666137021
G2778	G5411	0.357599299500708
G2778	A4061a	0.655753968253968
G2778	G754	0.74537037037037
G2778	H4060a	0.278727753727754
H441	G755	0.792586326275351
H441	H7626	0.814173379777545
H441	H4256	0.669949080561497
H441	G3966	0.588992285776065
H441	H6260	0.772219610256452
H441	H5387	0.44529470828385
H441	H2205	0.781799523749471
H441	H6546	0.767605711496161
H441	A1169	0.709817065104045
H441	G2233	0.795119275577938
H441	H505a	0.503522229729483
H441	G754	0.70383804108584
G1254	A989	0.623215362581034
G1254	H3607	0.699804955721593
G1254	H3543a	0.651653439153439
G1254	G1257	0.781944444444444
A5376	G520	0.767337972452703
A5376	H8175a	0.753587949204368
A5376	H6586	0.774109622791877
A5376	H3261	0.81801948051948
H8256	H8384	0.309850351652273
H8256	A363	0.724749363215606
H8256	G4809	0.105654761904762
H8256	H8598	0.769560664745091
H3389	H5543a	0.80557811466041
H3389	G2419	0.164236189629351
H5571	G912	0.807138423339541
H5571	H1192	0.825490196078431
H5571	H1051	0.815167069243156
H5571	H1337	0.813845693779904
H5571	H1301	0.805337405468295
H610	H6835	0.784722222222222
H610	H3537	0.7735772626202591
H3117	G839	0.702211019169795
H3117	G2250	0.335708590367527
H3117	H8032	0.811447958664348
H3117	G3568	0.784919100828961
H3117	G3916	0.795695329302494
H3117	H5704	0.790605631443034
H3117	G4219	0.805118251827427
H3117	H7677	0.664432182722613
H3117	G3904	0.7762199856565
H3117	G1764	0.824833644745675
H3117	G1336	0.815311911369779
H3117	G1763	0.805246507765964
H3117	G4386	0.816504143291319
H3117	A320	0.781343735601902
H3117	H3605	0.543677412084326
H3117	H6924	0.788571277692851
H3117	G1722	0.657760581544012
H3117	A311	0.780302095114616
H3117	H4150	0.7787730465356409
H3117	H3117a	0.515545884237446
H3117	G104	0.775222170373542
H3117	H2050b	0.7210914983157251
H3117	H4283	0.717392865762817
H3117	G3753	0.784680227676878
H3117	H3119	0.5909240859635591
H3117	A3705	0.764296509994041
G4851a	H5532	0.582309990073361
G4851a	H3276	0.48532063687544
G4851a	G4851	0.565551771928529
G4851a	H2896	0.8047564011983001
G4851a	G512	0.802777777777778
G4851a	G5485	0.812734533309834
G4851a	H3504	0.344781974092319
G4851a	G3786	0.198230994152047
H8439	H8430	0.805555555555556
H8439	H8440	0.388017517223365
H234	G364	0.628267712334614
H234	G3421	0.816003839710736
H234	H2143	0.678889240061806
H234	G3403	0.763888888888889
H6003	H6062	0.824375487900078
H6003	H4074	0.829718527086948
H6003	H5284	0.824129768866611
H6003	H522	0.794930875576037
H6003	G3370	0.812677527151211
H6003	H1041	0.815810964991293
G3133	H1086	0.816834566273318
G3133	H1809	0.77510600726907
G3133	H4743	0.773072278474821
G3133	G262	0.427777777777778
G3133	G263	0.484981684981685
G3133	H6798	0.8060897435897439
G424	G305	0.476102277533928
G424	G1519	0.826980450898517
G424	H3318	0.792583702760344
G424	G1684	0.602777777777778
G424	G507	0.7968644511956789
G424	G565	0.824260273236623
G424	G1461	0.756944444444444
G424	H6805	0.816130439244663
G424	G4334	0.788460853073544
G424	H7426	0.759661306042885
H701	H6163a	0.828787878787879
H701	H716	0.821428571428571
H701	H5436	0.829545454545455
H701	H5757	0.813730158730159
H701	H6126	0.809722222222222
G2195	G2541	0.789470517448857
G3910	H4705	0.700641025641026
G3910	G3873	0.819444444444444
H2322	H6713	0.821551724137931
H2322	H2797	0.768026004728132
H2322	G184	0.82494918699187
H2322	H1909	0.828750562303194
G5451	H1877	0.7849460608041841
G5451	H3989	0.822222222222222
G5451	H6628	0.816885964912281
G5451	H6780	0.749231164958252
G5451	H3	0.785993425147837
H8019a	H8070	0.821324143692565
H5855	H5852	0.779970760233918
H3349	G5292	0.479706209969368
H3349	G544	0.731238739008076
H3349	G3876	0.610685941043084
H3349	H4928	0.822130647130647
G1164	G5261	0.725
G3704	H645	0.816578132051981
G3704	G1519	0.716057305227881
G3704	A1768	0.710193307855723
G3704	G5106	0.674271104928676
G3704	G3303	0.812773112278256
G3704	H5668	0.502712531286427
G3704	H2063	0.700924501253234
G3704	H7578a	0.828948384503656
G3704	G5023	0.820309595774886
G3704	G1355	0.751175517622886
G3704	G2031	0.804562324064788
G3704	G5025	0.822831824871472
G3704	G4458	0.759607357917471
G3704	A2050d	0.812864724889871
G3704	G1722	0.74991536500184
G3704	G3361	0.822605325489249
G3704	H2050b	0.752642206619925
G3704	G3606	0.756444183738202
G3704	H3588	0.728944290367362
G3704	G5118	0.766978968301853
H8670	H4030	0.514777432712215
H8670	G1829	0.638888888888889
H8670	G3873	0.80952380952381
H8670	H4979	0.49306958006725
H8670	G4376	0.772163120567376
H8670	H4728	0.662878787878788
H8670	A4504	0.7406045751633989
H8670	G1764	0.826951951951952
H8670	H2598	0.815873471405112
H8670	A5260	0.816666666666667
H8670	H6944	0.811683704197584
H8670	G1435	0.470160455486543
H8670	H7964	0.648663769008314
H8670	H2214	0.746482683982684
H3095	H1304a	0.77360005585812
H5502	A5308	0.697369801915257
H5502	G4216	0.633239348370927
H5502	H5492	0.773985130450648
H5502	H5591	0.822137312207436
H5502	H2229	0.666071428571429
H5502	H5584	0.809965198200492
H5502	H8175a	0.739795072257759
H5502	H3261	0.624604123946229
H5502	H8497	0.751542207792208
H5502	H5307	0.793377220506045
H2302	H5970	0.773321123321123
H2302	G2014	0.8125
H2302	H2302a	0.802152777777778
H2302	H8057	0.8109498268667
H5101	H5090a	0.820833333333333
H5101	H5098	0.720436507936508
H5101	H7775	0.818021627170547
H5101	G994	0.640400912646675
H5101	H5099	0.805555555555556
H5101	G2896	0.597547555916312
H5101	H7580	0.729711831167311
H5101	H6682	0.744735572038204
G4385	G1195	0.817156862745098
G4385	H1457	0.813888888888889
H4951	H7287	0.7952404783281301
H4951	H4438	0.810624018356191
H2810	G3180	0.668859649122807
H2810	H4860	0.817401960784314
H2810	H6122	0.737847222222222
H2810	H240	0.828454436000876
H2810	H2808	0.6914316239316241
H2810	H4156	0.683522012578616
H2810	G3834	0.766911764705882
H2810	H5231	0.539930555555556
H2810	G3540	0.77727501256913
G839	G2250	0.721142781896782
G839	H4283	0.477297226684867
G839	A8648	0.80319853162424
H7756	H6686	0.8277777777777779
H7756	H5803	0.802511415525114
H8384	A363	0.786215116331765
H8384	G4809	0.460716364847943
H8384	H8598	0.7675404863244411
H3506	H3500	0.749950100813272
H7718	H68	0.653544908586192
H7718	H3958	0.813168724279835
H7718	G969	0.7560744810744811
A5308	H7817a	0.694544791096515
A5308	H3766	0.736743410977152
A5308	H7812	0.754238095238095
A5308	H7491	0.787581699346405
A5308	H7817	0.706163660092722
A5308	H5168	0.8212121212121209
A5308	H1457	0.553599275967697
A5308	H8497	0.486111111111111
A5308	H5307	0.626545928143675
H538	H3098	0.825075075075075
H538	H5910	0.819444444444444
H538	G300	0.819444444444444
H538	H6326	0.805555555555556
H538	H6063a	0.822530864197531
H538	H6052	0.819444444444444
H538	H522	0.805555555555556
H538	H6126	0.825094161958569
H4146	G2602	0.749673202614379
H4146	H3247	0.417094631103252
H4146	H3246	0.649264705882353
H4146	H803a	0.75
H4146	G2310a	0.11250742721331
H4146	H92	0.500096290805079
H4146	H3248	0.253140640640641
H4146	H4690	0.39607216870488
H6093	H6094	0.690990515591579
H6093	H2479	0.670392953929539
H6093	G4866	0.730453037070684
H6093	H3021	0.756346307723293
H6093	H6001a	0.416439217963608
H6093	G4944	0.50015487386177
H6093	H6695	0.7617063492063491
H6093	H8424	0.826444184231069
H6093	G928	0.782665945165945
H6093	H4843	0.770268118212197
H6093	G4192	0.417490842490842
H6093	H6234	0.803968253968254
H6093	H3511	0.553809799382716
H6093	H6040	0.775571141669976
H6093	H6207	0.742361111111111
H6093	G2872	0.48286114187277
H6093	H2784	0.69653314028314
G1580	H6379	0.81547619047619
G1580	H8025	0.804989215549868
G1580	H3318	0.725775756471874
G1580	G1554	0.819444444444444
G1580	H5428	0.815315675609793
G1580	G1204	0.822916666666667
G1580	G501	0.785933048433048
G1580	H5385	0.786146723646724
H7499	H605a	0.802967645421814
H7499	H7495	0.510352694976973
H7499	H1455	0.561436047849091
H7813	H7832	0.812852588106831
H7543	H81	0.798385642135642
H7543	H7246	0.717446543896517
H7543	H4537	0.627268113104354
G200	H6767	0.276226300705467
G200	H1462a	0.320866402116402
G200	H2625	0.816711590296496
G200	H3218	0.464272064272064
G4084	H270	0.82659015024196
G4084	G259	0.502941176470588
H646	H5740	0.804304546677428
H646	H672	0.82340208810797
H646	H6081	0.8032963020914829
H646	H5740a	0.792397900606856
H646	H654	0.805411739639928
H646	H672b	0.822985842985843
G2919	G2523	0.74477719400331
G2919	H8199	0.516407958464146
G2919	G1948	0.80010667456328
G2919	G2633	0.8198221866418109
G2919	H6414	0.521427404329017
G2919	G610	0.767860809177374
G2919	H6416	0.762375611673331
G2919	G350	0.55528344842053
G2919	G2631	0.739590896594349
G2919	G2923	0.436300381410373
G2919	G2613	0.758273918926795
G2919	G1956	0.8203016417662909
G5543	G2123	0.481585860849644
G5543	G14	0.816591006799489
G5543	H2896b	0.828676187864903
G5543	H2896	0.755477764566197
G5543	G2908	0.8186991869918701
G5543	H4327	0.822979797979798
G5543	G5485	0.825962710263802
G5543	G2909	0.812953795379538
G5543	G1932	0.732252217821324
G1941	G4316	0.727862832152715
G1941	H8034	0.615820607661783
G1941	G2028	0.6459925423160719
G1941	H7775	0.813981621826449
G1941	G994	0.775308270611461
G1941	G155	0.765060504084894
G1941	G4341	0.815083285193268
G1941	G3004	0.729684288530023
G1941	H8469	0.829837307543803
G1941	G5537	0.745478016568232
G4050	G3123	0.7729458299851349
G4050	G1705	0.823262042249384
G4050	H8230b	0.7430824199441221
G4050	G4057	0.745743145743146
G4050	H3605	0.829961479264223
G4050	G4119	0.804548242336261
G4050	H7230	0.818471000831087
H2746	G2370	0.818523163631859
H2746	G2741	0.789351851851852
H2746	H8313	0.745805261430261
H2746	A3346	0.829034391534392
H2746	H6866	0.777314814814815
G4114	G2149	0.762878787878788
G4114	H7338	0.584766585845808
G4114	H4800	0.6662569527596121
H7572	H6506	0.829710144927536
H7572	H4147	0.721543927648579
H7572	H4147a	0.749813178992318
H7572	H2737	0.639130434782609
H7572	A613	0.779987373737374
H7572	H246	0.367980295566502
H7572	H7569	0.533991228070176
H7572	H4575	0.802777777777778
H7572	H6060	0.472332254308999
H7572	H2784	0.73125
H3770	G4751	0.738636363636364
H3770	H7358	0.784181194392462
H3770	H2570	0.288607226107226
A8133	H8138	0.520959860138965
A8133	H4171	0.675709030701135
A8133	G531	0.756832519332519
A8133	G276	0.75673541434411
A8133	G3338	0.747552623105215
A8133	H2016	0.749881952411983
G1381a	G1381	0.519735357140563
G1381a	G3985	0.531543340561726
G1381a	H969	0.487698412698413
H2351	G5410	0.819662567353861
H2351	H3318	0.815886666527378
H2351	H7709	0.829483623482411
H2351	H1870	0.771956778958065
H2351	G2081	0.80770880956111
H2351	H2435	0.54861667593361
H2351	G4113	0.555178097331099
H2351	H4605	0.829605056165276
H2351	G1857	0.651297645981832
H2351	A1251	0.800033805350158
H2351	H7704	0.629546669724651
G3180	H4860	0.737847222222222
G3180	H6122	0.65
G3180	H2665	0.802617521367521
G3180	G2940	0.687599206349206
G1892	A1519	0.68986568986569
G1892	H5480a	0.486173767752715
G1892	G450a	0.804960317460317
G1892	G1326	0.684126984126984
G946	H8581	0.691236029114188
G946	G948	0.653380875910667
G946	G3404	0.783965672990063
G4003	H6224	0.823729314420804
G4003	H2549	0.801716141001855
G4003	G4001	0.8245614035087721
G4003	G1182	0.828798185941043
G4003	G1734	0.825396825396825
G4003	A8648	0.819444444444444
G4003	G3991	0.70959595959596
H2732	H2322	0.776388888888889
H2732	G3094	0.817063492063492
H2732	H2043	0.793557422969188
H2732	H7294	0.788888888888889
H2732	H7403	0.807407407407407
H2732	H2317	0.791025641025641
H2732	H3902	0.823692810457516
G3385	A3861a	0.674980798771121
G3385	G687	0.628282828282828
G3385	H1886b	0.611963838612775
G3385	G3361	0.618042314114299
G3782	H5386	0.802777777777778
G952	G763	0.811296543539534
G952	G2153	0.78343253968254
A8450	H2524	0.77041499330656
A8450	H7214	0.717030192030192
A8450	H504	0.511616930187917
A8450	G3448	0.394440875714181
A8450	H4806	0.802342592592593
A8450	G5022	0.211049463237498
H6702	H2746	0.808796296296296
H6702	G2370	0.727117327117327
H6702	G2739	0.825488215488215
H6702	G2741	0.789267676767677
H6702	H8313	0.331543013535272
H6702	H6919	0.736958874458874
H6702	H1814	0.812334758464789
H6702	H7531a	0.811904761904762
H6702	A3346	0.551388888888889
H6702	H6866	0.7375
H6702	G1714a	0.465530303030303
G3736	H3738	0.5959948120662411
G3736	H6610	0.791132478632479
G3431	H5004	0.428100289155147
G3431	G1888a	0.689753724312548
G3431	G3430	0.319583118335053
G3431	G4203	0.594737511088034
H5124	G2518	0.583333333333333
H5124	H3462	0.7504344975382971
H8127	G5149	0.774159252065539
H8127	H4459	0.727021066734544
H8127	G1031	0.684305141421098
H8601	H3989	0.8
H8601	H4386	0.583333333333333
H8601	H5421	0.681186868686869
H272	H3424	0.5918738509738291
H272	G2820	0.718865628281939
H272	A2508	0.788771177761721
H272	H4180	0.554195672405152
H272	G2697	0.58973240510668
H272	G1237	0.81480980826867
H272	H1646	0.824114214863138
H272	H270	0.714389535541927
H272	G3776	0.726787155361039
H272	G2816	0.642227376381124
H272	G2933	0.483633827593165
H272	H7704	0.7720544972291919
G4357	G1696	0.720450971983991
G4357	G1304	0.742518939393939
G4357	G4775	0.820328282828283
G4357	H3162a	0.821837344054519
G4357	H1692	0.811038515579327
G4357	H7871	0.781938756938757
G4357	G1909	0.8146902340997501
G4357	G1257	0.789995543672014
G2087a	G4206	0.828502415458937
G2087a	G243	0.745391492634577
G2087a	H2114b	0.81201739107071
G2087a	G2087	0.718739185317785
G2087a	G237a	0.819484702093398
G2087a	G1900	0.72041910331384
H4470	H6093	0.7666666666666671
H4470	H6094	0.606783413848631
H4470	H2479	0.718055555555556
H4470	H3939	0.785316212438854
H4470	G4944	0.782383040935672
H4470	H6695	0.732936507936508
H4470	H8424	0.542139479905437
H4470	G928	0.789784168134911
H4470	H4843	0.633839763925146
H6281	H5740	0.8107142857142861
H6281	H6081	0.8107142857142861
H6281	H6134	0.810852713178295
H6281	H425	0.8286835748792269
H6281	H3505	0.798241590214067
H6281	H359a	0.819949494949495
H6281	H5881	0.829715762273902
H6281	H1666	0.822222222222222
G78	H4153	0.781746031746032
G78	G2993	0.829964061096137
G78	H5723	0.801656920077973
G78	H722	0.7981481481481481
G78	G3370	0.811965811965812
H8611	H7388	0.762609649122807
G2016	G1392	0.803872679623538
G2016	H1925	0.791666666666667
G3345	H8138	0.760876619594114
G3345	G5271	0.660120291585809
G4459	G3704	0.6755164753399751
G4459	G4212	0.771303686972471
G4459	G4080	0.76858372456964
G4459	H2063	0.802183179465127
G4459	G4219	0.625292248244963
G4459	H1870	0.795882241675256
G4459	H4100	0.362520262473192
G4459	G4159	0.560106644891888
G4459	H335	0.426898009438043
G4459	H4478a	0.691767900900689
G4459	H1886b	0.785677572255533
G4459	G3361	0.827820324059795
G4459	G1437	0.754995606027046
G4459	H3588	0.781855282670873
G4459	G5101	0.33199724110107
H5630	H2502a	0.823137186390979
H5630	H8473	0.625268440709617
H5630	G4603a	0.669642857142857
H5630	G3833	0.68519536019536
H2498a	H1856	0.82296918767507
H2498a	H7527	0.447945845004669
H2498a	H5344	0.754889735867997
H2498a	G2660	0.76984126984127
G2506	H8218	0.821957671957672
G2506	G2647	0.449101824101824
G2506	G5351	0.56280525030525
G2506	H2035	0.637313430935061
G2506	G2507	0.652602905569007
G2506	H6209	0.800954433497537
G2506	H4072	0.777799344375431
G2506	H4660	0.811706349206349
G2506	H6979a	0.496284194200861
G2560	G770	0.591458329759961
G2560	G2556	0.762649074348368
G2560	H5263	0.740371298091886
G2560	G4550	0.7683096630465051
H7415	H3654	0.8291666666666671
H7415	H7426a	0.6722222222222221
H7415	G4662	0.686217576461479
H7415	G2971	0.813063063063063
G385	G424	0.75
G385	G305	0.705526022055539
G385	H3318	0.77738969214617
G385	G507	0.805898675259577
G385	G450a	0.82088122605364
G385	G501	0.824074074074074
H3713a	H7140	0.735193452380952
H3084	G2501a	0.425505050505051
H3084	G2500	0.626984126984127
H1897	H5090a	0.8062267033125931
