Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:10:18.680,00:10:24.320,Day of Resurrection. It's called the Day of Judgment. It's called the Day of Reckoning.,Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:10:24.320,00:10:29.990,It's called the Day of Mutual Blaming. Because this is the day when a lot of people will be blaming each,Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:10:29.990,00:10:36.020,"other. ""You're the one who told me this."" ""No, you're the one who told me this."" ""You took me out of this",Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:10:36.020,00:10:44.180,"place."" ""You took me into that place."" So, there'll be mutual blaming. In fact, the people of",Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:10:44.180,00:10:52.970,"hell will spend eternity beating each other. And thanking each other for beating each other. ""So, if",Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:10:52.970,00:10:59.150,"you give me 10 kicks, I'll give you 10 kicks."" Okay. Mutual Blaming. One of the names of the",Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:10:59.150,00:11:02.152,Day of Judgment. Verse 2 says,Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:11:02.152,00:11:10.903,[64:2]  He is the one who created you. Then among you there is the disbeliever and the believer. God is fully seer of everything you do.,Dr. Khalifa,,64:2,en
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:11:14.557,00:11:16.283,There are only two kinds of people.,Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:11:17.646,00:11:23.130,People in God's kingdom and people in Satan's kingdom. There's nothing else. No other,Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:11:23.130,00:11:30.480,"choices. Although there are categories within each section. For example, Satan's kingdom has the",Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:11:30.480,00:11:36.645,disbelievers and the hypocrites. And both of them fall under the bigger category of disbelievers.,Dr. Khalifa,,,
16 Quran Study From Behrouz 616 Sura 64 By Rashad Nothing Happens Except Sura 70 By Edip Worry Chast,https://www.youtube.com/watch?v=Lrqb3N6b6gY,00:11:38.379,00:11:44.160,Other names for believer and disbeliever is appreciative and unappreciative. These are other,Dr. Khalifa,,,
