Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:06:18.337,00:06:24.279,These same people who are rejecting the Messenger of the Covenant would have rejected the Prophet Muhammad if they existed at the same time.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:06:25.147,00:06:26.896,They would have been the first to fight him.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:06:29.742,00:06:32.105,"In fact, the Prophet struggled for 13 years in Mecca.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:06:32.105,00:06:38.843,"They were rejecting him, stoning him, banishing him, boycotting him and his followers.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:06:41.507,00:06:43.073,These are the same people.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:06:45.000,00:06:50.940,"And those bigwigs who are meeting in Chicago to preserve the finality of prophethood,",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:06:50.940,00:06:55.724,they would have been the first people to fight the Prophet Muhammad if they existed in his time.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:06:56.361,00:06:58.980,"In fact, they are Abu Lahab's, every single one of them.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:00.917,00:07:01.917,"I mean, who was Abu Lahab?",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:01.917,00:07:08.819,"Abu Lahab was the religious leader of his time, following the corrupted religion of Abraham, Islam or submission.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:09.460,00:07:13.132,"And he opposed the Prophet Muhammad who was telling him ""worship God alone.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:13.132,00:07:15.000,"Here's the scripture of this religion.""",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:16.332,00:07:17.787,And Abu Lahab faltered.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:20.560,00:07:21.841,"Number 90,",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:22.810,00:07:42.311,"[2:90]  Miserable indeed is what they sold their souls for, disbelieving in God's revelations out of sheer resentment that God should bestow His grace upon whomever He chooses from among His servants. Consequently, they incurred wrath upon wrath. Such disbelievers have deserved humiliating retribution.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:43.643,00:07:47.989,Why did they have to take these verses?,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:47.989,00:07:48.755,this assignment.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:48.755,00:07:52.869,"Anyway, these are quite relevant to what is happening to us these days.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:54.384,00:07:58.925,"[2:90]  Miserable indeed is what they sold their souls for, disbelieving in God's revelations...",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:07:58.925,00:08:05.568,"God tells them ""a messenger will come after all the prophets,"" but they disbelieve.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:06.356,00:08:07.837,It's very clear in the Quran.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:08.627,00:08:14.199,And this is why they're so dumb in the sense that they don't say anything.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:14.623,00:08:15.486,They are very quiet.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:17.666,00:08:18.937,They don't know what to say.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:20.027,00:08:26.323,"This is why they're getting their top leaders to put their heads together, pat each other on the back,",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:26.323,00:08:31.482,and gang together to distort the definition of prophet and messenger.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:32.209,00:08:34.486,They don't believe God's revelations.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:34.486,00:08:41.050,[2:90] ....Out of sheer resentment that God should bestow His grace upon whomever He chooses from among His servants.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:42.382,00:08:44.169,Where is Douglas? Is Douglas here?,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:45.775,00:08:46.775,"Hi, Douglas.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:47.078,00:08:55.097,"Douglas was rooming in a hotel in one of the conferences of the probably social scientists, Muslim social scientists.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:08:55.884,00:09:00.000,And this is one of the top leaders of the Muslims in America. Ilyas Ba-Yunus is his name.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:01.002,00:09:07.582,"And he rejected the mathematical miracle of the Quran, this Ba-Yunus.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:08.733,00:09:15.730,"And then the next day, Douglas is gonna correct me if I'm wrong, the next day,",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:15.730,00:09:19.423,Douglas realized that he actually knows the miracle and believes in it.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:19.810,00:09:26.192,"So, Douglas asked him. You take it from there. ""Why don't you recognize the miracle?"" What did he say?",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:26.192,00:09:29.232,Douglas: I asked him why didn't he recognize the miracle.,Douglas,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:30.259,00:09:34.161,"Then, his response was ""it didn't come from one of us.""",Douglas,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:34.888,00:09:38.966,"""It didn't come from one of us Muslim scholars, religious scholars.""",Douglas,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:39.693,00:09:43.792,He said that Rashad didn't have the right place.,Douglas,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:43.792,00:09:44.792,"Dr. Khalifa: ""He's not one of us.""",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:44.792,00:09:50.990,"""He's not one of us. And he's not a religious scholar. He's not a Mulla.""",Douglas,19-1
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:44.792,00:09:50.990,Mulla.,Dr. Khalifa,19-1
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:52.019,00:09:54.437,"Dr. Khalifa: So, this is exactly what this verse is saying.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:55.285,00:09:57.169,[2:90]...out of sheer resentment...,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:09:57.169,00:10:02.404,"Not because it is not the truth, or because they do not recognize it, or because they don't understand it.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:10:02.404,00:10:03.857,But it's simply,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:10:03.857,00:10:17.880,"[2:90] ...out of sheer resentment that God should bestow His grace upon whomever He chooses from among His servants. Consequently, they incurred wrath upon wrath. Such disbelievers have deserved humiliating retribution.",Dr. Khalifa,
