Video Title,Link,Start Time,End Time,Text,Speaker
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:03:58.227,00:04:03.310,"This is consistent with the criteria
in the Quran about those who disbelieve in the Hereafter.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:03.310,00:04:07.393,"They follow other than the Quran.
They don't like the Quran alone. They follow Hadith and Sunnah.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:07.393,00:04:11.264,"When God Alone is mentioned, their hearts shrink with aversion.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:11.264,00:04:12.628,All (unintelligible).,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:13.662,00:04:17.081,[23:74] It is those who disbelieve in the Hereafter and deviate from the path.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:18.207,00:04:25.427,"[23:75] Had we showered them with mercy, and relieved their adversities, they would have plunged deeper into their transgression.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:26.406,00:04:31.459,"[23:76] Even when we afflicted them with retribution, they never turned to their Lord. They never implored.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:32.193,00:04:35.718,"[23:77] When we showered them with well-deserved retribution, they were shocked.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:37.480,00:04:43.620,"[23:78] He is the One who granted you the hearing, the eyesight, and the brains. Rarely are you appreciative.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:44.452,00:04:49.535,"[23:79] He is the One who established you on earth, and before Him you will be summoned.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:50.269,00:04:57.534,"[23:80] He is the One who controls life and death, and He is the One who alternates the night and day. Do you not understand?",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:04:58.905,00:05:01.443,[23:81] They said what their ancestors said.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:02.128,00:05:06.281,"[23:82] They said, ""After we die and turn into dust and bones, we get resurrected?",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:09.707,00:05:15.524,"[23:83] ""Such promises were given to us and to our parents in the past. These are no more than tales from the past.""",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:18.954,00:05:24.958,"It's funny because, I mean, those ignorant generations, they demanded that their ancestors",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:24.958,00:05:29.503,be brought back to life as a demonstration of resurrection.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:30.000,00:05:35.185,"This is what even today is happening, I mean, Susan Rey (unintelligible)",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:35.185,00:05:41.848,"Dr. Khalifa: ""someday, people will come back to life, Hussein and Ali and Fatima."" She wants to see them come back to life.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:42.093,00:05:43.520,A man: (unintelligible),A man
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:43.520,00:05:44.345,Dr. Khalifa: Uhum.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:44.834,00:05:47.533,(unintelligible),Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:47.533,00:05:59.603,"She looks, in fact, maybe in this Sura, ironically, the verse
in this Sura which she uses to prove to her",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:05:59.603,00:06:06.607,"Dr. Khalifa: that Ali, Hussein, Hasan, and Fatima, and
others will come back to life in this out of the dead.",Dr. Khalifa
