Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:39.389,00:05:42.081,"So, Satan said, in number 16 here,",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:42.081,00:05:46.854,"[7:16]  ... ""Since You have willed that I go astray,* I will skulk for them on Your straight path.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:46.854,00:05:56.125,"[7:17]  ""I will come to them from their front, from their back, from their right, and from their left, and You will find that most of them are unappreciative.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:59.685,00:06:06.178,"Okay, 17, 7:17, remember this verse, because you will see it.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:06:06.178,00:06:11.799,"We, we experienced it, and we see it all around us, that Satan comes to the human being from",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:06:11.799,00:06:20.026,"his front, back, right, and left, and never runs out of tricks to divert us.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:06:24.031,00:06:27.144,This place right here is his number one target.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:06:27.710,00:06:31.023,"Because people come here, and what, what do they come here for?",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:06:31.023,00:06:34.080,"They come here to worship God alone, uphold the word of God alone.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:06:34.080,00:06:36.494,This is exactly what Satan does not want.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:06:37.202,00:06:50.321,"And he will put up all kinds of obstacles, and all kinds of tests, persecutions, in many, many different and strange ways.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:06:54.586,00:07:01.074,"It is good, because this guarantees that all God's people are solid believers.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:07:01.074,00:07:06.809,"They're unshakable, no matter what happens, or who says what.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:07:10.551,00:07:17.768,"[7:17]  ""I will come to them from their front, and from their back, and from their right, and from their left, and You will find that most of them are unappreciative.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:07:18.587,00:07:25.627,"I think one of Satan's objectives is to show God that some humans are worse than he is, than Satan.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:07:26.785,00:07:31.320,And it's true. Some humans out-satan Satan.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:07:33.412,00:07:38.812,"Satan is hoping that may, God may have mercy on him when He sees that some creatures are worse than he is.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:07:46.355,00:07:53.462,"I recall this fellow, when I was talking in Los Angeles, and this",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:07:53.462,00:08:00.000,professor at Chicago Seminary came out and gave a talk that the Quran is hallucinations by Muhammad.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:00.854,00:08:06.917,"And immediately after him, I gave a talk that the Quran could not be the word of human being. It has to be",Dr. Khalifa,
