Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:11:08.693,00:11:13.715,"[72:27]  Only to the messenger that He chooses, does He reveal from the past and the future, specific news.",Catherine,,72:27,en
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:11:14.684,00:11:22.443,"Other examples besides Rashad's own experiences, Joseph knew about the future.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:11:22.443,00:11:33.338,It was revealed to him that his father and mother and brothers would bow down to him later in life and he knew that even after his experience in the well and in prison.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:11:34.079,00:11:40.613,Moses' mother was given information about him being saved and what would become of him.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:11:42.682,00:11:47.188,Those are tests. Those are provisions for God's very special messengers.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:11:47.758,00:11:56.710,They remove the doubts of those chosen by God who are going to be delivering the message and facing incredible odds,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:11:56.710,00:12:05.734,"and provide for insights for the believers when, when they are doubting themselves and they have this information put at their disposal.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:12:06.076,00:12:13.322,"When Joseph announced to the people ""I knew this was going to happen, you were going to be here, you were going to be bowing down for me"",",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:12:13.322,00:12:19.183,"there had to be more than just ""oh thank God, he's not gonna kill us"" in their minds.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:12:19.183,00:12:25.574,These people  had to have understood God chose Joseph and that this was all part of the plan. There was a reason for it.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:12:28.370,00:12:34.384,"God tells us in 28 that He gives specific news and specific information to ascertain,",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:12:34.384,00:12:38.095,"make sure the messengers have delivered their Lord's messages,",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:12:38.095,00:12:43.604,that they've done it correctly. He's fully aware of what He has given them to deliver.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:12:43.604,00:12:47.237,And He has counted the numbers of all thing. It's already done.,Catherine,,,
