pdf_page,printed_page,block_order,text,clean_text,bbox,bbox_normalized
733,718,17,41:49;70:19;75:5;80:17;89:15;96:6,41:49;70:19;75:5;80:17;89:15;96:6,"[41.91, 524.539, 177.909, 534.738]","[0.080923, 0.733929, 0.34352, 0.748199]"
733,718,17,messengers 3:79; 12:109; 16:43;,messengers 3:79; 12:109; 16:43;,"[41.91, 534.738, 177.909, 544.936]","[0.080923, 0.748199, 0.34352, 0.762469]"
733,718,17,17:93-94; 18:110; 23:33-34,17:93-94; 18:110; 23:33-34,"[41.91, 544.936, 177.909, 555.135]","[0.080923, 0.762469, 0.34352, 0.776738]"
733,718,17,witnessed 17:13; 75:36,witnessed 17:13; 75:36,"[41.91, 555.135, 177.909, 565.333]","[0.080923, 0.776738, 0.34352, 0.791008]"
733,718,17,Humbleness 5:54; 12:88; 15:88;,Humbleness 5:54; 12:88; 15:88;,"[41.91, 565.333, 177.909, 575.532]","[0.080923, 0.791008, 0.34352, 0.805278]"
733,718,18,"16:25,119; 33:33,72; 49:6","16:25,119; 33:33,72; 49:6","[190.3, 476.801, 319.892, 486.517]","[0.367445, 0.667134, 0.617671, 0.68073]"
733,718,18,"Ignorant 6:35; 7:199; 9:97; 11:29,46;","Ignorant 6:35; 7:199; 9:97; 11:29,46;","[190.3, 486.517, 319.892, 496.234]","[0.367445, 0.68073, 0.617671, 0.694325]"
733,718,19,22:2; 47:15,22:2; 47:15,"[337.89, 477.535, 476.09, 487.879]","[0.652423, 0.668162, 0.91927, 0.682635]"
733,718,19,Intoxication 4:43; 15:72; 22:2; 50:19,Intoxication 4:43; 15:72; 22:2; 50:19,"[337.89, 487.879, 476.09, 498.224]","[0.652423, 0.682635, 0.91927, 0.697109]"
733,718,19,"Invasion 17:51 27:34; 33:14; 100:3,5","Invasion 17:51 27:34; 33:14; 100:3,5","[337.89, 498.224, 476.09, 508.568]","[0.652423, 0.697109, 0.91927, 0.711583]"
733,718,19,"Inventions, in religion 2:169; 3:24,75;","Inventions, in religion 2:169; 3:24,75;","[337.89, 508.568, 476.09, 518.913]","[0.652423, 0.711583, 0.91927, 0.726057]"
733,718,19,"6:100,112-114; 10:30,59-60; 11:21;","6:100,112-114; 10:30,59-60; 11:21;","[337.89, 518.913, 476.09, 529.257]","[0.652423, 0.726057, 0.91927, 0.740531]"
733,718,19,"16:116; 17:56,73; 37:158; 42:21;","16:116; 17:56,73; 37:158; 42:21;","[337.89, 529.257, 476.09, 539.602]","[0.652423, 0.740531, 0.91927, 0.755004]"
733,718,19,57:27; 60:12,57:27; 60:12,"[337.89, 539.602, 476.09, 549.946]","[0.652423, 0.755004, 0.91927, 0.769478]"
733,718,19,Investigate 4:94; 49:6,Investigate 4:94; 49:6,"[337.89, 549.946, 476.09, 560.29]","[0.652423, 0.769478, 0.91927, 0.783952]"
733,718,19,Inviting,Inviting,"[337.89, 560.29, 476.09, 570.635]","[0.652423, 0.783952, 0.91927, 0.798426]"
733,718,20,"12:33,89; 25:63; 28:55","12:33,89; 25:63; 28:55","[190.449, 498.001, 317.337, 507.543]","[0.367733, 0.696797, 0.612738, 0.710148]"
733,718,20,Ignoring 7:176; 28:55; 32:14; 44:14;,Ignoring 7:176; 28:55; 32:14; 44:14;,"[190.449, 507.543, 317.337, 517.085]","[0.367733, 0.710148, 0.612738, 0.723499]"
733,718,21,46:26; 75:21; 76:27,46:26; 75:21; 76:27,"[190.55, 519.001, 317.83, 528.617]","[0.367928, 0.72618, 0.61369, 0.739636]"
733,718,21,"Illness 2:184-185,196; 4:43,102; 5:6;","Illness 2:184-185,196; 4:43,102; 5:6;","[190.55, 528.617, 317.83, 538.234]","[0.367928, 0.739636, 0.61369, 0.753091]"
733,718,22,9:91; 48:17; 73:20,9:91; 48:17; 73:20,"[190.55, 539.901, 309.694, 549.946]","[0.367928, 0.755423, 0.59798, 0.769478]"
733,718,22,Illiterates 2:78,Illiterates 2:78,"[190.55, 549.946, 309.694, 559.99]","[0.367928, 0.769478, 0.59798, 0.783532]"
733,718,22,Illusion 3:185; 4:120; 6:32; 17:64;,Illusion 3:185; 4:120; 6:32; 17:64;,"[190.55, 559.99, 309.694, 570.035]","[0.367928, 0.783532, 0.59798, 0.797587]"
733,718,23,35:40; 57:20,35:40; 57:20,"[190.69, 571.835, 317.232, 581.902]","[0.368198, 0.800105, 0.612535, 0.81419]"
733,718,23,Imams 2:124; 21:73; 28:41; 32:24,Imams 2:124; 21:73; 28:41; 32:24,"[190.69, 581.902, 317.232, 591.968]","[0.368198, 0.81419, 0.612535, 0.828275]"
733,718,23,"Immigration 2:218; 3:195; 8:5-6,72,","Immigration 2:218; 3:195; 8:5-6,72,","[190.69, 591.968, 317.232, 602.035]","[0.368198, 0.828275, 0.612535, 0.842361]"
733,718,24,"to guidance 7:193,198; 8:24; 12:108;","to guidance 7:193,198; 8:24; 12:108;","[338.5, 572.051, 481.3, 582.349]","[0.653601, 0.800407, 0.92933, 0.814816]"
733,718,24,16:125; 22:67; 24:51; 61:7,16:125; 22:67; 24:51; 61:7,"[338.5, 582.349, 481.3, 592.647]","[0.653601, 0.814816, 0.92933, 0.829225]"
733,718,24,to hell 2:221; 14:22 22:4,to hell 2:221; 14:22 22:4,"[338.5, 592.647, 481.3, 602.946]","[0.653601, 0.829225, 0.92933, 0.843634]"
733,718,24,"Invoking 3:36; 16:106; 17:11,16 72:18","Invoking 3:36; 16:106; 17:11,16 72:18","[338.5, 602.946, 481.3, 613.244]","[0.653601, 0.843634, 0.92933, 0.858044]"
733,718,24,Iron 17:50; 18:96; 22:21; 34:10; 57:25,Iron 17:50; 18:96; 22:21; 34:10; 57:25,"[338.5, 613.244, 481.3, 623.542]","[0.653601, 0.858044, 0.92933, 0.872453]"
733,718,24,Irony 2:213; 10:93; 43:87,Irony 2:213; 10:93; 43:87,"[338.5, 623.542, 481.3, 633.84]","[0.653601, 0.872453, 0.92933, 0.886862]"
733,718,24,"Isaac 2:133,136,140; 3:84; 4:163; 6:84;","Isaac 2:133,136,140; 3:84; 4:163; 6:84;","[338.5, 633.84, 481.3, 644.138]","[0.653601, 0.886862, 0.92933, 0.901271]"
733,718,24,11:71; 12:6.38; 14:39; 19:49; 21:72;,11:71; 12:6.38; 14:39; 19:49; 21:72;,"[338.5, 644.138, 481.3, 654.436]","[0.653601, 0.901271, 0.92933, 0.91568]"
733,718,24,29:27; 37:112-113; 38:45,29:27; 37:112-113; 38:45,"[338.5, 654.436, 481.3, 664.735]","[0.653601, 0.91568, 0.92933, 0.930089]"
733,718,24,"Ismael 2L125,127,133,140; 3:84;","Ismael 2L125,127,133,140; 3:84;","[338.5, 664.735, 481.3, 675.033]","[0.653601, 0.930089, 0.92933, 0.944498]"
733,718,25,17:24; 21:90; 25:63; 31:19; 52:26;,17:24; 21:90; 25:63; 31:19; 52:26;,"[42.249, 577.101, 172.9, 586.779]","[0.081578, 0.807473, 0.333848, 0.821014]"
733,718,25,54:7; 79:19,54:7; 79:19,"[42.249, 586.779, 172.9, 596.456]","[0.081578, 0.821014, 0.333848, 0.834555]"
733,718,25,Humiliation,Humiliation,"[42.249, 596.456, 172.9, 606.134]","[0.081578, 0.834555, 0.333848, 0.848096]"
733,718,26,"75; 16:41-42,110; 33:6; 59:8-10","75; 16:41-42,110; 33:6; 59:8-10","[190.89, 603.601, 312.79, 613.143]","[0.368585, 0.844552, 0.603958, 0.857903]"
733,718,26,"Immortality 7:20; 21:8,34; 56:17;","Immortality 7:20; 21:8,34; 56:17;","[190.89, 613.143, 312.79, 622.685]","[0.368585, 0.857903, 0.603958, 0.871254]"
733,718,27,"in this life 2:71,85,114; 3:112; 9:14;","in this life 2:71,85,114; 3:112; 9:14;","[42.49, 607.701, 184.04, 617.843]","[0.082043, 0.850288, 0.355358, 0.864479]"
733,718,27,27:34; 41:16; 44:30; 54:10; 67:22;,27:34; 41:16; 44:30; 54:10; 67:22;,"[42.49, 617.843, 184.04, 627.984]","[0.082043, 0.864479, 0.355358, 0.878669]"
733,718,27,89:16-17,89:16-17,"[42.49, 627.984, 184.04, 638.126]","[0.082043, 0.878669, 0.355358, 0.892859]"
733,718,27,"in hereafter 2:90; 4:14,37,102; 6:93;","in hereafter 2:90; 4:14,37,102; 6:93;","[42.49, 638.126, 184.04, 648.268]","[0.082043, 0.892859, 0.355358, 0.907049]"
733,718,27,9:63; 19:72; 22:57; 42:45; 88:2,9:63; 19:72; 22:57; 42:45; 88:2,"[42.49, 648.268, 184.04, 658.41]","[0.082043, 0.907049, 0.355358, 0.921239]"
733,718,27,"spared 10:26,98;11:66;20:112;44:30","spared 10:26,98;11:66;20:112;44:30","[42.49, 658.41, 184.04, 668.552]","[0.082043, 0.921239, 0.355358, 0.93543]"
733,718,27,Hunain 9:25,Hunain 9:25,"[42.49, 668.552, 184.04, 678.693]","[0.082043, 0.93543, 0.355358, 0.94962]"
733,718,27,"Hundred 2:259,261; 8:66; 24:2","Hundred 2:259,261; 8:66; 24:2","[42.49, 678.693, 184.04, 688.835]","[0.082043, 0.94962, 0.355358, 0.96381]"
733,718,28,76:19; 104:3,76:19; 104:3,"[190.9, 624.635, 311.34, 634.868]","[0.368604, 0.873982, 0.601158, 0.8883]"
733,718,28,"Imploring 6:40-42,52; 7:55,56,94;","Imploring 6:40-42,52; 7:55,56,94;","[190.9, 634.868, 311.34, 645.101]","[0.368604, 0.8883, 0.601158, 0.902618]"
733,718,28,"10:12,22; 27:62; 31:32; 35:18;","10:12,22; 27:62; 31:32; 35:18;","[190.9, 645.101, 311.34, 655.335]","[0.368604, 0.902618, 0.601158, 0.916937]"
733,718,28,"40:74; 41:49,51; 51:18","40:74; 41:49,51; 51:18","[190.9, 655.335, 311.34, 665.568]","[0.368604, 0.916937, 0.601158, 0.931255]"
733,718,28,Impurity 4:43; 5:6; 33:33,Impurity 4:43; 5:6; 33:33,"[190.9, 665.568, 311.34, 675.801]","[0.368604, 0.931255, 0.601158, 0.945573]"
733,718,28,"Imran 3:33,35; 66:12","Imran 3:33,35; 66:12","[190.9, 675.801, 311.34, 686.034]","[0.368604, 0.945573, 0.601158, 0.959891]"
733,718,29,4:163; 6:96; 14:39; 19:54; 21:85;,4:163; 6:96; 14:39; 19:54; 21:85;,"[349.45, 676.835, 463.786, 684.835]","[0.674744, 0.94702, 0.895513, 0.958213]"
734,719,1,"messengers’ 4:65; 21:78; 38:20,24;","messengers’ 4:65; 21:78; 38:20,24;","[189.35, 16.451, 325.64, 26.774]","[0.365611, 0.023018, 0.62877, 0.037462]"
734,719,1,40:78,40:78,"[189.35, 26.774, 325.64, 37.097]","[0.365611, 0.037462, 0.62877, 0.051905]"
734,719,1,Jugular 50:16,Jugular 50:16,"[189.35, 37.097, 325.64, 47.42]","[0.365611, 0.051905, 0.62877, 0.066349]"
734,719,1,Jurisprudence see Law,Jurisprudence see Law,"[189.35, 47.42, 325.64, 57.742]","[0.365611, 0.066349, 0.62877, 0.080793]"
734,719,1,"Justice (see also Law) 2:182; 6:115,","Justice (see also Law) 2:182; 6:115,","[189.35, 57.742, 325.64, 68.065]","[0.365611, 0.080793, 0.62877, 0.095236]"
734,719,1,"151-152; 7:29; 16:76,90; 17:33;","151-152; 7:29; 16:76,90; 17:33;","[189.35, 68.065, 325.64, 78.388]","[0.365611, 0.095236, 0.62877, 0.10968]"
734,719,1,25:68; 41:15; 49:9; 57:25; 78:26,25:68; 41:15; 49:9; 57:25; 78:26,"[189.35, 78.388, 325.64, 88.711]","[0.365611, 0.10968, 0.62877, 0.124124]"
734,719,1,"Justification 7:33,146; 33:58; 46:20","Justification 7:33,146; 33:58; 46:20","[189.35, 88.711, 325.64, 99.034]","[0.365611, 0.124124, 0.62877, 0.138567]"
734,719,2,37:102-108; 38:48,37:102-108; 38:48,"[39.95, 16.601, 117.2, 26.118]","[0.077138, 0.023228, 0.226298, 0.036544]"
734,719,2,Islam,Islam,"[39.95, 26.118, 117.2, 35.635]","[0.077138, 0.036544, 0.226298, 0.04986]"
734,719,3,Laugh 9:82; 11:71; 23:110; 43:47;,Laugh 9:82; 11:71; 23:110; 43:47;,"[338.5, 17.335, 458.148, 25.335]","[0.653601, 0.024255, 0.884626, 0.035449]"
734,719,4,"53:60; 83:29,34","53:60; 83:29,34","[338.5, 27.035, 476.69, 36.808]","[0.653601, 0.037827, 0.920429, 0.051502]"
734,719,4,"Laws, adultery 4:15-16,25; 24:1-10","Laws, adultery 4:15-16,25; 24:1-10","[338.5, 36.808, 476.69, 46.581]","[0.653601, 0.051502, 0.920429, 0.065176]"
734,719,4,equivalence 2:178-179,equivalence 2:178-179,"[338.5, 46.581, 476.69, 56.354]","[0.653601, 0.065176, 0.920429, 0.07885]"
734,719,4,food 2:168; 3:93; 5:88; 6:138;,food 2:168; 3:93; 5:88; 6:138;,"[338.5, 56.354, 476.69, 66.127]","[0.653601, 0.07885, 0.920429, 0.092525]"
734,719,4,"7:32,177; 16:114","7:32,177; 16:114","[338.5, 66.127, 476.69, 75.9]","[0.653601, 0.092525, 0.920429, 0.106199]"
734,719,4,"divorce & remarraige 2:226-233,","divorce & remarraige 2:226-233,","[338.5, 75.9, 476.69, 85.674]","[0.653601, 0.106199, 0.920429, 0.119873]"
734,719,4,"236-7,241; 33:49; 65:1-7","236-7,241; 33:49; 65:1-7","[338.5, 85.674, 476.69, 95.447]","[0.653601, 0.119873, 0.920429, 0.133548]"
734,719,4,"inherritance 2:180-182; 4:7-13,176;","inherritance 2:180-182; 4:7-13,176;","[338.5, 95.447, 476.69, 105.22]","[0.653601, 0.133548, 0.920429, 0.147222]"
734,719,4,5:106-108,5:106-108,"[338.5, 105.22, 476.69, 114.993]","[0.653601, 0.147222, 0.920429, 0.160897]"
734,719,4,"God is source 3:23; 5:43,50; 6:114;","God is source 3:23; 5:43,50; 6:114;","[338.5, 114.993, 476.69, 124.766]","[0.653601, 0.160897, 0.920429, 0.174571]"
734,719,4,27:78; 41:12; 60:10; 65:8; 66:2,27:78; 41:12; 60:10; 65:8; 66:2,"[338.5, 124.766, 476.69, 134.539]","[0.653601, 0.174571, 0.920429, 0.188245]"
734,719,4,"marraige 4:22-25; 33:37,50-52;","marraige 4:22-25; 33:37,50-52;","[338.5, 134.539, 476.69, 144.312]","[0.653601, 0.188245, 0.920429, 0.20192]"
734,719,4,58:1-4; 60:10,58:1-4; 60:10,"[338.5, 144.312, 476.69, 154.085]","[0.653601, 0.20192, 0.920429, 0.215594]"
734,719,5,Abraham’s religion (see Abraham),Abraham’s religion (see Abraham),"[40.2, 37.601, 184.9, 47.344]","[0.077621, 0.052611, 0.357019, 0.066244]"
734,719,5,"embracing 6:125; 9:74; 30:30,43;","embracing 6:125; 9:74; 30:30,43;","[40.2, 47.344, 184.9, 57.088]","[0.077621, 0.066244, 0.357019, 0.079876]"
734,719,5,39:22; 49:17,39:22; 49:17,"[40.2, 57.088, 184.9, 66.831]","[0.077621, 0.079876, 0.357019, 0.093509]"
734,719,5,"God’s religion 3:19,83; 5:3; 6:125","God’s religion 3:19,83; 5:3; 6:125","[40.2, 66.831, 184.9, 76.574]","[0.077621, 0.093509, 0.357019, 0.107142]"
734,719,5,perfect religion 6:161; 9:36; 12:40;,perfect religion 6:161; 9:36; 12:40;,"[40.2, 76.574, 184.9, 86.317]","[0.077621, 0.107142, 0.357019, 0.120774]"
734,719,5,98:5,98:5,"[40.2, 86.317, 184.9, 96.061]","[0.077621, 0.120774, 0.357019, 0.134407]"
734,719,5,rejection of 3:85; 9:74; 61:7,rejection of 3:85; 9:74; 61:7,"[40.2, 96.061, 184.9, 105.804]","[0.077621, 0.134407, 0.357019, 0.14804]"
734,719,5,"will prevail 9:33,36; 48:28 61:9","will prevail 9:33,36; 48:28 61:9","[40.2, 105.804, 184.9, 115.547]","[0.077621, 0.14804, 0.357019, 0.161672]"
734,719,5,"Israel, see Children of Israel, Jacob,","Israel, see Children of Israel, Jacob,","[40.2, 115.547, 184.9, 125.291]","[0.077621, 0.161672, 0.357019, 0.175305]"
734,719,5,Jews,Jews,"[40.2, 125.291, 184.9, 135.034]","[0.077621, 0.175305, 0.357019, 0.188938]"
734,719,6,K,K,"[190.1, 110.019, 318.876, 120.477]","[0.367059, 0.153937, 0.61571, 0.16857]"
734,719,6,"Kaaba 2:125-127,217; 3:96-97; 5:95,","Kaaba 2:125-127,217; 3:96-97; 5:95,","[190.1, 120.477, 318.876, 130.935]","[0.367059, 0.16857, 0.61571, 0.183203]"
734,719,7,97; 14:37; 28:57; 29:67; 52:4-5,97; 14:37; 28:57; 29:67; 52:4-5,"[190.19, 132.601, 310.89, 142.622]","[0.367233, 0.185534, 0.60029, 0.199555]"
734,719,7,"keepers, of Kaaba 8:34; 9:19","keepers, of Kaaba 8:34; 9:19","[190.19, 142.622, 310.89, 152.642]","[0.367233, 0.199555, 0.60029, 0.213576]"
734,719,7,Keys 6:59; 24:61; 28:76; 42:12,Keys 6:59; 24:61; 28:76; 42:12,"[190.19, 152.642, 310.89, 162.663]","[0.367233, 0.213576, 0.60029, 0.227597]"
734,719,7,Killing,Killing,"[190.19, 162.663, 310.89, 172.684]","[0.367233, 0.227597, 0.60029, 0.241617]"
734,719,8,J,J,"[40.2, 135.801, 181.979, 146.05]","[0.077621, 0.190012, 0.351379, 0.204351]"
734,719,8,"Jacob 2:132,133,136,140; 3:84; 4:163;","Jacob 2:132,133,136,140; 3:84; 4:163;","[40.2, 146.05, 181.979, 156.298]","[0.077621, 0.204351, 0.351379, 0.218691]"
734,719,8,"6:84; 11:71; 12:6,38,68; 19:6,49,58;","6:84; 11:71; 12:6,38,68; 19:6,49,58;","[40.2, 156.298, 181.979, 166.547]","[0.077621, 0.218691, 0.351379, 0.23303]"
734,719,8,21:72; 38:45,21:72; 38:45,"[40.2, 166.547, 181.979, 176.795]","[0.077621, 0.23303, 0.351379, 0.24737]"
734,719,8,"Jealousy 2:105,109,213; 3:109; 5:59,","Jealousy 2:105,109,213; 3:109; 5:59,","[40.2, 176.795, 181.979, 187.043]","[0.077621, 0.24737, 0.351379, 0.261709]"
734,719,8,"64,68; 6:53; 12:5; 42:14; 45:17","64,68; 6:53; 12:5; 42:14; 45:17","[40.2, 187.043, 181.979, 197.292]","[0.077621, 0.261709, 0.351379, 0.276048]"
734,719,8,"Jesus 2:87,116,136,253; 3:42-59,84;","Jesus 2:87,116,136,253; 3:42-59,84;","[40.2, 197.292, 181.979, 207.54]","[0.077621, 0.276048, 0.351379, 0.290388]"
734,719,8,"4:157,163,171-172; 5:46,78,110-118;","4:157,163,171-172; 5:46,78,110-118;","[40.2, 207.54, 181.979, 217.789]","[0.077621, 0.290388, 0.351379, 0.304727]"
734,719,8,"6:85,101; 10:68; 19:34-36; 33:7;","6:85,101; 10:68; 19:34-36; 33:7;","[40.2, 217.789, 181.979, 228.037]","[0.077621, 0.304727, 0.351379, 0.319067]"
734,719,8,"42:13; 43:57-64,81; 57:27; 61:6,14","42:13; 43:57-64,81; 57:27; 61:6,14","[40.2, 228.037, 181.979, 238.285]","[0.077621, 0.319067, 0.351379, 0.333406]"
734,719,8,Jewelry 7:148; 13:17; 18:31; 20:87;,Jewelry 7:148; 13:17; 18:31; 20:87;,"[40.2, 238.285, 181.979, 248.534]","[0.077621, 0.333406, 0.351379, 0.347746]"
734,719,9,murder 2:178-179; 4:92-93; 5:32,murder 2:178-179; 4:92-93; 5:32,"[338.64, 156.185, 479.101, 166.304]","[0.653871, 0.218532, 0.925084, 0.23269]"
734,719,9,thievery 5:38-39,thievery 5:38-39,"[338.64, 166.304, 479.101, 176.422]","[0.653871, 0.23269, 0.925084, 0.246848]"
734,719,9,Leaders 9:12;14:21;16:63;17:16;18:21;,Leaders 9:12;14:21;16:63;17:16;18:21;,"[338.64, 176.422, 479.101, 186.541]","[0.653871, 0.246848, 0.925084, 0.261006]"
734,719,9,23:64;28:5;34:31-34;40:47-48;43:23,23:64;28:5;34:31-34;40:47-48;43:23,"[338.64, 186.541, 479.101, 196.66]","[0.653871, 0.261006, 0.925084, 0.275164]"
734,719,9,mislead 2:166; 9:31; 33:67,mislead 2:166; 9:31; 33:67,"[338.64, 196.66, 479.101, 206.778]","[0.653871, 0.275164, 0.925084, 0.289322]"
734,719,9,Leaf 6:59,Leaf 6:59,"[338.64, 206.778, 479.101, 216.897]","[0.653871, 0.289322, 0.925084, 0.30348]"
734,719,9,"Learning 2:102; 6:91,105; 7:62; 9:70;","Learning 2:102; 6:91,105; 7:62; 9:70;","[338.64, 216.897, 479.101, 227.015]","[0.653871, 0.30348, 0.925084, 0.317637]"
734,719,9,"18:66; 51:38,41; 54:15,17,22,32,","18:66; 51:38,41; 54:15,17,22,32,","[338.64, 227.015, 479.101, 237.134]","[0.653871, 0.317637, 0.925084, 0.331795]"
734,719,9,"40,51; 59:2","40,51; 59:2","[338.64, 237.134, 479.101, 247.253]","[0.653871, 0.331795, 0.925084, 0.345953]"
734,719,9,Legs 7:195; 27:44; 38:33; 68:42; 75:29,Legs 7:195; 27:44; 38:33; 68:42; 75:29,"[338.64, 247.253, 479.101, 257.371]","[0.653871, 0.345953, 0.925084, 0.360111]"
734,719,9,Leprous 3:49; 5:110,Leprous 3:49; 5:110,"[338.64, 257.371, 479.101, 267.49]","[0.653871, 0.360111, 0.925084, 0.374269]"
734,719,9,Lessons (see also Examples),Lessons (see also Examples),"[338.64, 267.49, 479.101, 277.609]","[0.653871, 0.374269, 0.925084, 0.388427]"
734,719,9,"from life 3:13; 30:21,37; 39:42,52","from life 3:13; 30:21,37; 39:42,52","[338.64, 277.609, 479.101, 287.727]","[0.653871, 0.388427, 0.925084, 0.402585]"
734,719,9,"from nature 16:11,13,66; 24:44;","from nature 16:11,13,66; 24:44;","[338.64, 287.727, 479.101, 297.846]","[0.653871, 0.402585, 0.925084, 0.416743]"
734,719,9,26:7-8; 29:44; 13:4; 16:12; 20:54,26:7-8; 29:44; 13:4; 16:12; 20:54,"[338.64, 297.846, 479.101, 307.964]","[0.653871, 0.416743, 0.925084, 0.4309]"
734,719,9,from past 11:103; 12:7; 15:51-77;,from past 11:103; 12:7; 15:51-77;,"[338.64, 307.964, 479.101, 318.083]","[0.653871, 0.4309, 0.925084, 0.445058]"
734,719,9,20:128; 25:37; 26:10-190; 27:52;,20:128; 25:37; 26:10-190; 27:52;,"[338.64, 318.083, 479.101, 328.202]","[0.653871, 0.445058, 0.925084, 0.459216]"
734,719,9,"29:15,35;38:43;43:8;50:36-37;54:15","29:15,35;38:43;43:8;50:36-37;54:15","[338.64, 328.202, 479.101, 338.32]","[0.653871, 0.459216, 0.925084, 0.473374]"
734,719,9,"Letters, alphabet see Quranic Initials","Letters, alphabet see Quranic Initials","[338.64, 338.32, 479.101, 348.439]","[0.653871, 0.473374, 0.925084, 0.487532]"
734,719,9,"Liars 3:61; 6:28; 9:43,43,107; 11:93;","Liars 3:61; 6:28; 9:43,43,107; 11:93;","[338.64, 348.439, 479.101, 358.558]","[0.653871, 0.487532, 0.925084, 0.50169]"
734,719,9,"12:26; 16:39,86,105; 23:90; 24:13;","12:26; 16:39,86,105; 23:90; 24:13;","[338.64, 358.558, 479.101, 368.676]","[0.653871, 0.50169, 0.925084, 0.515848]"
734,719,9,"26:223; 29:3,12; 37:152; 38:4; 39:3;","26:223; 29:3,12; 37:152; 38:4; 39:3;","[338.64, 368.676, 479.101, 378.795]","[0.653871, 0.515848, 0.925084, 0.530005]"
734,719,9,40:28; 53:2; 54:25; 58:18; 63:1,40:28; 53:2; 54:25; 58:18; 63:1,"[338.64, 378.795, 479.101, 388.914]","[0.653871, 0.530005, 0.925084, 0.544163]"
734,719,9,Lies (see also Falsehood),Lies (see also Falsehood),"[338.64, 388.914, 479.101, 399.032]","[0.653871, 0.544163, 0.925084, 0.558321]"
734,719,10,forbidden 4:29;5:95;6:151;17:31-33,forbidden 4:29;5:95;6:151;17:31-33,"[190.44, 174.751, 331.89, 184.543]","[0.367716, 0.24451, 0.640838, 0.25821]"
734,719,10,"allowed 2:191;4:89-91;9:5,111;25:68","allowed 2:191;4:89-91;9:5,111;25:68","[190.44, 184.543, 331.89, 194.334]","[0.367716, 0.25821, 0.640838, 0.27191]"
734,719,10,"murder 2:87;3:181;4:92-93,155,157;","murder 2:87;3:181;4:92-93,155,157;","[190.44, 194.334, 331.89, 204.126]","[0.367716, 0.27191, 0.640838, 0.285611]"
734,719,10,"5:27-28,30-32,70; 6:137; 7:141;","5:27-28,30-32,70; 6:137; 7:141;","[190.44, 204.126, 331.89, 213.917]","[0.367716, 0.285611, 0.640838, 0.299311]"
734,719,10,"17:31,33","17:31,33","[190.44, 213.917, 331.89, 223.709]","[0.367716, 0.299311, 0.640838, 0.313011]"
734,719,10,"Kind, God is 11:90;12:100;16:7;22:23","Kind, God is 11:90;12:100;16:7;22:23","[190.44, 223.709, 331.89, 233.501]","[0.367716, 0.313011, 0.640838, 0.326712]"
734,719,10,Muhammad 3:159,Muhammad 3:159,"[190.44, 233.501, 331.89, 243.292]","[0.367716, 0.326712, 0.640838, 0.340412]"
734,719,10,Kindness 2:263 17:24; 19:13; 30:21;,Kindness 2:263 17:24; 19:13; 30:21;,"[190.44, 243.292, 331.89, 253.084]","[0.367716, 0.340412, 0.640838, 0.354112]"
734,719,11,22:23; 35:33; 76:21,22:23; 35:33; 76:21,"[40.55, 250.351, 121.149, 259.892]","[0.078297, 0.350288, 0.233924, 0.363638]"
734,719,11,Jews,Jews,"[40.55, 259.892, 121.149, 269.434]","[0.078297, 0.363638, 0.233924, 0.376989]"
734,719,12,33:6; 57:27,33:6; 57:27,"[190.55, 254.801, 242.699, 264.443]","[0.367928, 0.356515, 0.468621, 0.370006]"
734,719,12,King,King,"[190.55, 264.443, 242.699, 274.085]","[0.367928, 0.370006, 0.468621, 0.383497]"
734,719,13,"alliances & friendships 5:51,57,82","alliances & friendships 5:51,57,82","[39.69, 271.201, 185.1, 281.115]","[0.076636, 0.379461, 0.357405, 0.393333]"
734,719,13,"believers among 2:62;3:113-115,199","believers among 2:62;3:113-115,199","[39.69, 281.115, 185.1, 291.03]","[0.076636, 0.393333, 0.357405, 0.407206]"
734,719,13,"4:162; 5:44,65-66,69; 13:36; 22:17","4:162; 5:44,65-66,69; 13:36; 22:17","[39.69, 291.03, 185.1, 300.944]","[0.076636, 0.407206, 0.357405, 0.421078]"
734,719,13,"false doctrines 2:111,113,135,140;","false doctrines 2:111,113,135,140;","[39.69, 300.944, 185.1, 310.859]","[0.076636, 0.421078, 0.357405, 0.43495]"
734,719,13,3:67; 4:46; 5:18; 9:30; 18:43; 62:6,3:67; 4:46; 5:18; 9:30; 18:43; 62:6,"[39.69, 310.859, 185.1, 320.774]","[0.076636, 0.43495, 0.357405, 0.448823]"
734,719,13,marriage with 5:5,marriage with 5:5,"[39.69, 320.774, 185.1, 330.688]","[0.076636, 0.448823, 0.357405, 0.462695]"
734,719,13,Quran for 7:157; 13:36,Quran for 7:157; 13:36,"[39.69, 330.688, 185.1, 340.603]","[0.076636, 0.462695, 0.357405, 0.476567]"
734,719,13,prohibitions for 6:146; 16:118,prohibitions for 6:146; 16:118,"[39.69, 340.603, 185.1, 350.517]","[0.076636, 0.476567, 0.357405, 0.49044]"
734,719,13,"rejection among 2:111,120,135","rejection among 2:111,120,135","[39.69, 350.517, 185.1, 360.432]","[0.076636, 0.49044, 0.357405, 0.504312]"
734,719,13,"Jinns (see also Companions, Devils)","Jinns (see also Companions, Devils)","[39.69, 360.432, 185.1, 370.346]","[0.076636, 0.504312, 0.357405, 0.518184]"
734,719,13,creation of 15:27;18:50;51:56;55:15,creation of 15:27;18:50;51:56;55:15,"[39.69, 370.346, 185.1, 380.261]","[0.076636, 0.518184, 0.357405, 0.532056]"
